gsis_id,pfr_player_name,position,season,pick,round,team,college,age,y2_games,y2_points,y3_games,y3_points,y4_games,y4_points,total_games,total_points,y24_ppg,low_sample_flag,is_training,censored_incomplete_arc,best3of4_ppg,expected_ppg_at_pick,residual_ppg,head_b_training_eligible,target_version,curve_version,age_at_draft,age_at_draft_missing,age_at_draft_source,covid_eligibility_flag,covid_eligibility_flag_missing,covid_eligibility_flag_source,transfer_portal_flag,transfer_portal_flag_missing,transfer_portal_flag_source,early_declare,early_declare_missing,early_declare_source,final_college_age,final_college_age_missing,final_college_age_source,height,height_missing,height_source,weight,weight_missing,weight_source,wr_vertical_jump,wr_vertical_jump_missing,wr_vertical_jump_source,wr_meets_athletic_floor,wr_meets_athletic_floor_missing,wr_meets_athletic_floor_source,rb_speed_score,rb_speed_score_missing,rb_speed_score_source,rb_weight,rb_weight_missing,rb_weight_source,rb_3cone,rb_3cone_missing,rb_3cone_source,rb_meets_athletic_floor,rb_meets_athletic_floor_missing,rb_meets_athletic_floor_source,te_weight,te_weight_missing,te_weight_source,te_bmi,te_bmi_missing,te_bmi_source,te_height_adj_speed_score,te_height_adj_speed_score_missing,te_height_adj_speed_score_source,nfl_pick,nfl_pick_missing,nfl_pick_source,nfl_round,nfl_round_missing,nfl_round_source,rb_age_at_draft,rb_age_at_draft_missing,rb_age_at_draft_source,te_age_at_draft,te_age_at_draft_missing,te_age_at_draft_source,wr_dominator_career,wr_dominator_career_missing,wr_dominator_career_source,rb_career_dominator,rb_career_dominator_missing,rb_career_dominator_source,te_career_dominator,te_career_dominator_missing,te_career_dominator_source,wr_market_share_yds,wr_market_share_yds_missing,wr_market_share_yds_source,rb_scrimmage_ypg,rb_scrimmage_ypg_missing,rb_scrimmage_ypg_source,wr_dominator_final,wr_dominator_final_missing,wr_dominator_final_source,wr_breakout_age,wr_breakout_age_missing,wr_breakout_age_source,rb_rec_ypg,rb_rec_ypg_missing,rb_rec_ypg_source,rb_final_dominator,rb_final_dominator_missing,rb_final_dominator_source,te_deep_yard_share,te_deep_yard_share_missing,te_deep_yard_share_source,te_ryptpa_final,te_ryptpa_final_missing,te_ryptpa_final_source,rb_10_yard_split,rb_10_yard_split_missing,rb_10_yard_split_source,rb_ras_composite,rb_ras_composite_missing,rb_ras_composite_source,wr_ras_composite,wr_ras_composite_missing,wr_ras_composite_source,wr_yards_per_reception_career,wr_yards_per_reception_career_missing,wr_yards_per_reception_career_source,te_yards_per_reception_career,te_yards_per_reception_career_missing,te_yards_per_reception_career_source,te_ras_composite,te_ras_composite_missing,te_ras_composite_source,wr_rec_tds_per_game_final,wr_rec_tds_per_game_final_missing,wr_rec_tds_per_game_final_source,rb_school_sp_plus,rb_school_sp_plus_missing,rb_school_sp_plus_source,wr_early_declare,wr_early_declare_missing,wr_early_declare_source,w2_combine_degraded,w2b_cfbd_degraded,yprr_college,yprr_college_missing,yprr_college_source,ryptpa,ryptpa_missing,ryptpa_source,qb_completion_pct_final,qb_completion_pct_final_missing,qb_completion_pct_final_source,qb_yards_per_attempt_final,qb_yards_per_attempt_final_missing,qb_yards_per_attempt_final_source,qb_td_int_ratio_final,qb_td_int_ratio_final_missing,qb_td_int_ratio_final_source,qb_sack_rate_final,qb_sack_rate_final_missing,qb_sack_rate_final_source,rb_yards_per_carry_final,rb_yards_per_carry_final_missing,rb_yards_per_carry_final_source,rb_yards_per_reception_career,rb_yards_per_reception_career_missing,rb_yards_per_reception_career_source
00-0034348,Courtland Sutton,WR,2018,40,2,DEN,SMU,22.0,16,222.42000000000002,1,9.600000000000001,17,150.24,34,382.26,11.243,0,1,0,11.2429,9.8012,1.4417,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,75.0,0,nfl_combine,218.0,0,nfl_combine,35.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,40,0,nfl_data_py,2,0,nfl_data_py,,1,,,1,,0.3133328350958484,0,cfbd,,1,,,1,,0.2752,0,cfbd,,1,,0.3141,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16.68,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.0883,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034829,Mike Gesicki,TE,2018,42,2,MIA,Penn St.,22.0,15,136.0,15,159.3,17,165.0,47,460.3,9.794,0,1,0,9.7936,9.7999,-0.0063,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,77.0,0,nfl_combine,247.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,247.0,0,nfl_combine,29.29,0,nfl_combine_derived,117.81,0,combine_pp_hass_approx,42,0,nfl_data_py,2,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,0.21525384411452808,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.0939,0,cfbd,,1,,,1,,,1,,,1,,11.54,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034349,Kerryon Johnson,RB,2018,43,2,DET,Auburn,21.0,8,85.0,14,71.8,0,0.0,22,156.8,7.127,0,1,0,7.1273,12.1136,-4.9863,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,71.0,0,nfl_combine,213.0,0,nfl_combine,,1,,,1,,,1,,213.0,0,nfl_combine,7.07,0,nfl_combine,,1,,,1,,,1,,,1,,43,0,nfl_data_py,2,0,nfl_data_py,21.0,0,nfl_data_py,,1,,,1,,0.4922909608869726,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2549,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,24.7,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.019,0,cfbd,8.2692,0,cfbd
00-0034860,Dante Pettis,WR,2018,44,2,SFO,Washington,22.0,9,34.54,3,17.6,2,25.34,14,77.48,5.534,1,1,0,5.5343,9.8012,-4.2669,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,72.0,0,nfl_combine,186.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,44,0,nfl_data_py,2,0,nfl_data_py,,1,,,1,,0.3159169991437576,0,cfbd,,1,,,1,,0.2717,0,cfbd,,1,,0.3303,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13.77,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.0718,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034775,Christian Kirk,WR,2018,47,2,ARI,Texas A&M,21.0,13,167.1,14,146.4,17,207.62,44,521.12,11.844,0,1,0,11.8436,9.8012,2.0424,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,70.0,0,nfl_combine,201.0,0,nfl_combine,35.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,47,0,nfl_data_py,2,0,nfl_data_py,,1,,,1,,0.36796470522741187,0,cfbd,,1,,,1,,0.2638,0,cfbd,,1,,0.3264,0,cfbd,18.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.18,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,1.6258,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034351,Dallas Goedert,TE,2018,49,2,PHI,South Dakota St.,23.0,15,144.7,11,116.4,15,165.0,41,426.1,10.393,0,1,0,10.3927,9.329,1.0637,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,77.0,0,nfl_combine,256.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,256.0,0,nfl_combine,30.35,0,nfl_combine_derived,,1,,49,0,nfl_data_py,2,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034353,Anthony Miller,WR,2018,51,2,CHI,Memphis,23.0,16,127.5,16,108.7,3,14.5,35,250.7,7.163,0,1,0,7.1629,9.8012,-2.6383,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,71.0,0,nfl_combine,201.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,51,0,nfl_data_py,2,0,nfl_data_py,,1,,,1,,0.3986222732491389,0,cfbd,,1,,,1,,0.3458,0,cfbd,,1,,0.4026,0,cfbd,21.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.34,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.8832,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034358,Derrius Guice,RB,2018,59,2,WAS,LSU,21.0,5,57.400000000000006,0,0.0,0,0.0,5,57.4,11.48,1,1,1,,11.6922,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,70.0,0,nfl_combine,224.0,0,nfl_combine,,1,,,1,,110.23,0,combine_barnwell2008,224.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,59,0,nfl_data_py,2,0,nfl_data_py,21.0,0,nfl_data_py,,1,,,1,,0.45175250092626895,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2525,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,21.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.338,0,cfbd,8.7083,0,cfbd
00-0034676,James Washington,WR,2018,60,2,PIT,Oklahoma St.,22.0,15,133.5,16,99.2,15,65.8,46,298.5,6.489,0,1,0,6.4891,8.5194,-2.0303,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,71.0,0,nfl_combine,213.0,0,nfl_combine,34.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,60,0,nfl_data_py,2,0,nfl_data_py,,1,,,1,,0.3287691724141616,0,cfbd,,1,,,1,,0.3023,0,cfbd,,1,,0.3226,0,cfbd,18.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,19.77,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.829,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034777,DJ Chark,WR,2018,61,2,JAX,LSU,21.0,15,225.8,13,153.6,3,34.400000000000006,31,413.8,13.348,0,1,0,13.3484,8.5194,4.829,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,75.0,0,nfl_combine,199.0,0,nfl_combine,40.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,61,0,nfl_data_py,2,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,0.3357,0,cfbd,,1,,0.2678,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,20.85,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,2.7033,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034838,Royce Freeman,RB,2018,71,3,DEN,Oregon,22.0,16,142.2,11,37.1,11,34.6,38,213.9,5.629,0,1,0,5.6289,11.2764,-5.6475,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,71.0,0,nfl_combine,229.0,0,nfl_combine,,1,,,1,,107.81,0,combine_barnwell2008,229.0,0,nfl_combine,6.9,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,71,0,nfl_data_py,3,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.42601900091939937,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2995,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,6.0451,0,cfbd,10.2933,0,cfbd
00-0034771,Mason Rudolph,QB,2018,76,3,PIT,Oklahoma St.,23.0,10,108.8,4,18.360000000000003,2,18.38,16,145.54,9.096,0,1,0,9.0962,,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,77.0,0,nfl_combine,235.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,76,0,nfl_data_py,3,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.65,0,cfbd,10.0,0,cfbd,4.111111,0,cfbd,0.045541,0,cfbd,,,,,,
00-0034764,Michael Gallup,WR,2018,81,3,DAL,Colorado St.,22.0,14,212.7,16,173.3,9,91.5,39,477.5,12.244,0,1,0,12.2436,8.2367,4.0069,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,73.0,0,nfl_combine,205.0,0,nfl_combine,36.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,81,0,nfl_data_py,3,0,nfl_data_py,,1,,,1,,0.30665964727559886,0,cfbd,,1,,,1,,0.3866,0,cfbd,,1,,0.3229,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.3,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.9303,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034753,Mark Andrews,TE,2018,86,3,BAL,Oklahoma,23.0,15,207.2,14,170.10000000000002,17,301.1,46,678.4,14.748,0,1,0,14.7478,8.082,6.6658,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,77.0,0,nfl_combine,256.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,256.0,0,nfl_combine,30.35,0,nfl_combine_derived,109.07,0,combine_pp_hass_approx,86,0,nfl_data_py,3,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.1796769654071538,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2.0924,0,cfbd,,1,,,1,,,1,,,1,,15.66,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034765,Tre'Quan Smith,WR,2018,91,3,NOR,Central Florida,22.0,10,71.4,13,103.1,10,87.7,33,262.2,7.945,0,1,0,7.9455,8.2367,-0.2912,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,91,0,nfl_data_py,3,0,nfl_data_py,,1,,,1,,0.30680500811500117,0,cfbd,,1,,,1,,0.2658,0,cfbd,,1,,0.3134,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16.34,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.5519,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034364,Jordan Akins,TE,2018,98,3,HOU,Central Florida,26.0,16,89.8,13,83.7,12,41.7,41,215.2,5.249,0,1,0,5.2488,7.674,-2.4252,1,head_b_v3,v3,26.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,25.0,0,proxy_age_at_draft,75.0,0,nfl_combine,249.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,249.0,0,nfl_combine,31.12,0,nfl_combine_derived,,1,,98,0,nfl_data_py,3,0,nfl_data_py,,1,,26.0,0,nfl_data_py,,1,,,1,,0.11233480176211454,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.0825,0,cfbd,,1,,,1,,,1,,,1,,13.95,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034365,Ian Thomas,TE,2018,101,4,CAR,Indiana,22.0,9,35.6,13,40.5,14,36.800000000000004,36,112.9,3.136,0,1,0,3.1361,7.674,-4.5379,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,76.0,0,nfl_combine,259.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,259.0,0,nfl_combine,31.52,0,nfl_combine_derived,102.62,0,combine_pp_hass_approx,101,0,nfl_data_py,4,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,0.1589711417816813,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.749,0,cfbd,,1,,,1,,,1,,,1,,14.54,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034366,Keke Coutee,WR,2018,103,4,HOU,Texas Tech,21.0,8,52.800000000000004,8,89.0,1,1.5,17,143.3,8.429,0,1,0,8.4294,8.2367,0.1927,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,70.0,0,nfl_combine,181.0,0,nfl_combine,34.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,103,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.3075643812158335,0,cfbd,,1,,,1,,0.3167,0,cfbd,,1,,0.299,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.11,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,2.2957,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034367,Nyheim Hines,RB,2018,104,4,IND,North Carolina St.,21.0,16,117.9,16,193.2,17,116.60000000000001,49,427.7,8.729,0,1,0,8.7286,7.3666,1.362,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,68.0,0,nfl_combine,198.0,0,nfl_combine,,1,,,1,,107.6,0,combine_barnwell2008,198.0,0,nfl_combine,7.18,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,104,0,nfl_data_py,4,0,nfl_data_py,21.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.2148,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.9,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.7459,0,cfbd,10.1951,0,cfbd
00-0034772,Antonio Callaway,WR,2018,105,4,CLE,Florida,21.0,4,16.900000000000002,3,4.0,0,0.0,7,20.9,2.986,1,1,1,,8.2367,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,71.0,0,nfl_combine,200.0,0,nfl_combine,34.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,105,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,0.2578,0,cfbd,,1,,0.2227,0,cfbd,18.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16.48,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,,1,,,,,,,,,,,,,,,,,,,
00-0034766,Chris Herndon,TE,2018,107,4,NYJ,Miami (FL),22.0,1,1.7000000000000002,11,73.7,5,14.0,17,89.4,5.259,0,1,0,5.2588,7.674,-2.4152,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,76.0,0,nfl_combine,253.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,253.0,0,nfl_combine,30.79,0,nfl_combine_derived,,1,,107,0,nfl_data_py,4,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034369,Kyle Lauletta,QB,2018,108,4,NYG,Richmond,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,75.0,0,nfl_combine,222.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,108,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,,1,,,1,,,1,,,1,,,,,,,
00-0034679,Mark Walton,RB,2018,112,4,CIN,Miami (FL),21.0,7,42.0,0,0.0,0,0.0,7,42.0,6.0,1,1,1,,7.3384,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,70.0,0,nfl_combine,202.0,0,nfl_combine,,1,,,1,,90.23,0,combine_barnwell2008,202.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,112,0,nfl_data_py,4,0,nfl_data_py,21.0,0,nfl_data_py,,1,,,1,,0.1806583950370222,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.1058,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.4,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,7.6429,0,cfbd,10.9423,0,cfbd
00-0034370,DaeSean Hamilton,WR,2018,113,4,DEN,Penn St.,23.0,12,63.7,12,62.3,0,0.0,24,126.0,5.25,0,1,0,5.25,6.5416,-1.2916,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,73.0,0,nfl_combine,203.0,0,nfl_combine,34.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,113,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.25422521208907745,0,cfbd,,1,,,1,,0.2178,0,cfbd,,1,,0.2256,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13.25,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.631,0,cfbd,,,,,,,,,,,,,,,,,,
00-0034159,Will Dissly,TE,2018,120,4,SEA,Washington,22.0,6,73.9,14,61.1,12,50.1,32,185.1,5.784,0,1,0,5.7844,6.2285,-0.4441,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,76.0,0,nfl_combine,262.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,262.0,0,nfl_combine,31.89,0,nfl_combine_derived,93.16,0,combine_pp_hass_approx,120,0,nfl_data_py,4,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,0.10126432384179555,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.6379,0,cfbd,,1,,,1,,,1,,,1,,12.23,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034798,Durham Smythe,TE,2018,123,4,MIA,Notre Dame,23.0,8,13.5,13,58.800000000000004,15,70.0,36,142.3,3.953,0,1,0,3.9528,6.2285,-2.2757,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,77.0,0,nfl_combine,253.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,253.0,0,nfl_combine,30.0,0,nfl_combine_derived,95.77,0,combine_pp_hass_approx,123,0,nfl_data_py,4,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.07742801890846585,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.6667,0,cfbd,,1,,,1,,,1,,,1,,14.64,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0034378,Ito Smith,RB,2018,126,4,ATL,Southern Miss,22.0,7,36.3,14,57.3,1,6.4,22,100.0,4.545,0,1,0,4.5455,7.3384,-2.7929,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,126,0,nfl_data_py,4,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.3189,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,-3.4,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.694,0,cfbd,10.7077,0,cfbd
